fractal_dimension_worst,count
1.255,1
2.91,1
1.474,1
2.174,1
1.885,1
0.5505,1
1.545,1
0.9861,1
1.424,1
0.8163,1
1.239,1
0.7712,1
1.908,1
0.496,1
1.343,1
1.452,1
0.9938,1
2.508,1
1.38,1
1.202,1
0.8155,1
0.7859,1
1.068,1
1.803,1
1.005,1
0.857,1
3.12,1
1.581,1
0.4607,1
1.072,1
0.9489,1
0.9789,1
0.9227,1
0.5864,1
1.86,1
1.49,1
1.014,1
0.6205,1
1.974,1
0.8522,1
0.6857,1
0.6062,1
1.398,1
1.466,1
1.012,1
1.849,1
0.9832,1
0.976,1
0.9017,1
0.7096,1
0.9768,1
0.7477,1
0.7886,1
1.017,1
1.24,1
1.078,1
3.568,1
0.9849,1
1.187,1
1.599,1
1.002,1
1.377,1
0.7732,1
0.8902,1
0.7813,1
1.156,1
0.7869,1
0.9197,1
1.019,1
2.342,1
1.593,1
0.7975,1
0.8732,1
2.011,1
1.281,1
1.178,1
2.265,1
2.067,1
1.441,1
0.5796,1
1.193,1
0.9591,1
0.8339,1
0.6329,1
2.188,1
0.9234,1
1.21,1
1.353,1
0.7294,1
0.8937,1
0.9567,1
0.6633,1
0.6123,1
0.8249,1
1.666,1
0.8265,1
0.5914,1
0.6538,1
1.426,1
1.909,1
0.7394,1
1.038,1
1.493,1
0.4402,1
1.601,1
2.612,1
1.802,1
1.057,1
1.642,1
0.6745,1
0.6612,1
2.324,1
0.9635,1
1.503,1
0.8301,1
1.189,1
1.647,1
0.8927,1
0.679,1
1.069,1
1.066,1
0.4966,1
0.9027,1
0.8121,1
0.8907,1
0.4981,1
0.4336,1
1.321,1
0.8208,1
0.8429,1
0.78,1
0.7198,1
1.905,1
0.469,1
1.389,1
0.9173,1
0.9951,1
0.9195,1
0.828,1
1.28,1
2.293,1
1.433,1
1.409,1
0.5293,1
1.489,1
0.8568,1
1.219,1
1.916,1
1.197,1
1.617,1
0.7383,1
0.9988,1
1.633,1
1.317,1
1.278,1
2.454,1
0.8098,1
0.6342,1
1.186,1
1.922,1
1.845,1
1.048,1
2.261,1
0.7873,1
1.925,1
1.805,1
0.6583,1
1.147,1
0.6656,1
1.41,1
1.391,1
0.4064,1
1.065,1
1.656,1
0.6336,1
1.142,1
1.693,1
0.7614,1
0.7285,1
2.06,1
1.4,1
0.9823,1
0.7927,1
0.7815,1
2.664,1
1.962,1
1.322,1
0.7574,1
1.284,1
0.9899,1
1.667,1
0.6509,1
1.476,1
0.8652,1
1.48,1
0.3628,1
0.9223,1
0.8554,1
0.3621,1
1.044,1
1.93,1
1.56,1
0.8282,1
1.326,1
2.112,1
1.481,1
0.9086,1
0.9622,1
1.809,1
4.885,1
1.748,1
2.11,1
0.8355,1
1.926,1
0.7655,1
0.4757,1
0.4956,1
0.7629,1
1.595,1
perimeter_se,count
1.778,4
1.243,2
2.569,2
2.183,2
3.008,2
1.101,2
1.959,2
1.566,2
2.041,2
2.747,2
1.597,2
2.23,2
2.097,2
2.155,2
2.765,2
1.667,2
2.225,2
1.445,2
1.471,2
2.41,2
1.429,2
1.491,2
1.535,2
5.801,2
1.994,2
3.767,2
2.903,2
2.406,2
1.954,2
3.564,2
2.873,2
2.363,2
1.955,2
1.143,2
1.592,1
2.117,1
1.281,1
9.424,1
1.809,1
1.527,1
1.719,1
1.4,1
1.349,1
1.968,1
1.709,1
1.372,1
4.119,1
2.407,1
1.338,1
2.206,1
2.972,1
4.795,1
1.804,1
7.561,1
7.733,1
2.914,1
1.729,1
2.759,1
1.263,1
2.552,1
2.602,1
0.9975,1
3.061,1
2.397,1
1.649,1
2.079,1
1.359,1
1.342,1
3.123,1
1.174,1
2.668,1
3.018,1
1.874,1
1.237,1
1.869,1
4.158,1
4.675,1
3.167,1
2.31,1
1.348,1
5.383,1
3.043,1
1.93,1
1.513,1
8.589,1
7.128,1
1.466,1
4.012,1
1.614,1
3.868,1
2.487,1
3.769,1
2.547,1
1.438,1
1.047,1
2.222,1
1.107,1
2.346,1
1.109,1
2.567,1
1.509,1
1.144,1
1.204,1
1.961,1
2.475,1
1.035,1
7.804,1
2.579,1
7.237,1
2.289,1
1.661,1
4.138,1
1.267,1
1.479,1
1.34,1
1.234,1
1.558,1
3.27,1
4.218,1
2.961,1
1.036,1
2.344,1
2.028,1
3.267,1
4.277,1
1.737,1
2.59,1
3.212,1
3.33,1
4.174,1
7.222,1
3.477,1
2.455,1
1.09,1
2.537,1
1.559,1
2.394,1
2.355,1
5.173,1
1.355,1
2.677,1
6.462,1
4.369,1
0.9219,1
6.076,1
1.199,1
1.529,1
2.465,1
2.629,1
2.329,1
4.493,1
4.607,1
1.373,1
3.149,1
1.714,1
4.091,1
0.7714,1
1.443,1
1.069,1
1.976,1
2.284,1
0.9812,1
7.05,1
2.388,1
2.495,1
3.176,1
3.654,1
3.218,1
2.63,1
2.561,1
3.093,1
1.677,1
1.345,1
2.937,1
1.146,1
1.318,1
0.9857,1
1.787,1
3.014,1
9.635,1
2.974,1
2.304,1
1.393,1
5.168,1
1.184,1
1.165,1
5.772,1
3.425,1
5.203,1
7.673,1
8.758,1
2.362,1
2.888,1
1.936,1
2.224,1
3.618,1
1.648,1
1.437,1
1.502,1
2.121,1
1.477,1
2.115,1
2.054,1
0.9887,1
1.356,1
2.066,1
2.076,1
1.539,1
2.177,1
2.615,1
1.628,1
2.492,1
2.158,1
1.895,1
4.706,1
4.206,1
4.851,1
1.253,1
1.696,1
1.657,1
1.314,1
2.15,1
2.287,1
1.116,1
2.143,1
1.516,1
2.916,1
4.542,1
1.482,1
1.865,1
1.921,1
1.277,1
2.235,1
3.283,1
2.806,1
1.606,1
2.331,1
2.644,1
2.597,1
1.602,1
1.612,1
2.171,1
2.204,1
3.466,1
2.109,1
0.968,1
2.24,1
2.564,1
6.051,1
18.65,1
1.727,1
1.678,1
1.596,1
2.326,1
2.108,1
5.353,1
3.163,1
1.577,1
1.775,1
2.554,1
3.631,1
5.004,1
1.564,1
1.102,1
2.056,1
3.07,1
1.303,1
1.567,1
1.392,1
2.749,1
1.195,1
1.301,1
2.884,1
1.826,1
4.099,1
3.027,1
2.275,1
2.312,1
3.369,1
1.236,1
1.231,1
4.021,1
4.36,1
2.279,1
2.302,1
1.528,1
1.183,1
1.553,1
2.861,1
2.376,1
1.475,1
2.132,1
4.554,1
3.706,1
2.099,1
2.701,1
2.075,1
3.814,1
3.168,1
2.203,1
3.055,1
3.301,1
4.782,1
1.441,1
7.382,1
2.077,1
8.649,1
6.311,1
2.652,1
5.029,1
1.74,1
1.957,1
0.8484,1
10.05,1
2.711,1
3.399,1
1.937,1
4.533,1
1.218,1
1.851,1
8.419,1
3.258,1
1.457,1
3.766,1
1.972,1
2.844,1
3.094,1
1.973,1
2.796,1
5.216,1
1.752,1
1.495,1
1.223,1
1.928,1
9.807,1
4.895,1
1.103,1
3.357,1
3.598,1
2.989,1
3.28,1
2.0,1
1.354,1
3.705,1
5.486,1
1.806,1
2.058,1
3.999,1
3.475,1
5.574,1
4.655,1
3.498,1
5.632,1
2.11,1
7.276,1
5.455,1
4.303,1
3.384,1
1.909,1
1.383,1
5.865,1
1.885,1
3.854,1
3.195,1
2.879,1
2.061,1
11.07,1
2.466,1
2.039,1
3.856,1
3.18,1
2.217,1
5.438,1
3.445,1
4.585,1
3.528,1
2.657,1
1.17,1
8.077,1
1.831,1
1.66,1
2.45,1
2.927,1
2.608,1
5.373,1
2.493,1
3.312,1
1.046,1
2.595,1
2.735,1
4.837,1
4.877,1
1.52,1
1.449,1
2.635,1
1.735,1
1.848,1
1.897,1
1.094,1
4.293,1
1.334,1
2.427,1
8.83,1
1.822,1
1.572,1
1.545,1
1.689,1
3.021,1
2.877,1
3.002,1
4.115,1
2.684,1
6.372,1
1.686,1
1.497,1
2.393,1
0.873,1
2.517,1
4.037,1
2.829,1
2.369,1
0.757,1
1.996,1
2.105,1
1.391,1
5.144,1
7.247,1
1.215,1
1.489,1
1.059,1
2.153,1
2.257,1
2.276,1
1.208,1
3.763,1
2.044,1
2.244,1
1.641,1
2.193,1
3.797,1
2.563,1
7.158,1
1.115,1
3.198,1
1.721,1
2.347,1
2.464,1
3.717,1
4.321,1
1.83,1
1.683,1
1.565,1
3.398,1
1.75,1
8.867,1
1.164,1
0.8439,1
1.546,1
2.591,1
3.43,1
7.749,1
2.819,1
1.534,1
6.146,1
2.577,1
2.587,1
1.903,1
10.12,1
4.061,1
2.011,1
4.722,1
2.281,1
1.286,1
4.414,1
5.82,1
2.482,1
3.132,1
1.435,1
1.377,1
2.805,1
3.142,1
1.67,1
1.893,1
7.337,1
4.129,1
1.126,1
4.603,1
6.487,1
4.792,1
6.971,1
3.926,1
1.808,1
1.171,1
3.479,1
5.54,1
1.484,1
1.819,1
4.073,1
1.573,1
2.12,1
3.271,1
1.902,1
1.344,1
2.68,1
1.817,1
2.087,1
1.933,1
3.534,1
21.98,1
1.444,1
7.029,1
1.525,1
4.106,1
1.517,1
1.974,1
2.497,1
3.909,1
4.667,1
3.088,1
2.308,1
1.446,1
3.833,1
4.312,1
4.906,1
1.493,1
3.591,1
2.642,1
5.118,1
2.112,1
1.687,1
1.011,1
1.742,1
2.548,1
area_se,count
16.97,3
17.67,3
16.64,3
18.54,3
20.98,2
20.67,2
11.28,2
15.75,2
18.15,2
24.19,2
14.91,2
11.36,2
104.9,2
15.24,2
23.13,2
14.34,2
16.39,2
23.92,2
19.87,2
20.2,2
17.86,2
23.12,2
44.41,2
33.01,2
19.53,2
22.79,2
20.56,2
22.22,2
17.74,2
20.95,2
27.19,2
74.08,2
12.67,2
20.74,2
18.24,2
34.37,2
17.85,2
72.44,1
13.22,1
33.58,1
11.68,1
9.549,1
16.04,1
17.72,1
103.6,1
18.57,1
45.5,1
11.35,1
7.228,1
14.0,1
77.02,1
39.06,1
224.1,1
130.2,1
13.99,1
153.4,1
19.2,1
18.95,1
28.51,1
6.802,1
13.54,1
13.66,1
25.79,1
49.81,1
41.24,1
21.83,1
25.78,1
30.15,1
20.21,1
41.51,1
15.26,1
25.06,1
12.98,1
30.57,1
19.29,1
80.99,1
66.91,1
28.85,1
11.88,1
70.1,1
22.97,1
19.96,1
17.26,1
26.03,1
28.3,1
30.48,1
16.57,1
74.85,1
22.68,1
31.16,1
24.2,1
48.9,1
15.82,1
12.69,1
17.81,1
9.438,1
25.18,1
28.9,1
20.39,1
9.789,1
15.5,1
18.21,1
22.93,1
10.08,1
130.8,1
28.32,1
133.0,1
49.11,1
11.09,1
13.38,1
13.88,1
24.87,1
77.11,1
17.49,1
34.68,1
69.06,1
19.01,1
17.61,1
24.53,1
30.18,1
21.57,1
27.49,1
28.84,1
63.37,1
153.1,1
51.22,1
25.17,1
26.65,1
12.25,1
29.06,1
18.02,1
19.33,1
67.66,1
57.72,1
10.8,1
12.07,1
32.14,1
164.1,1
16.85,1
88.25,1
14.41,1
87.17,1
13.24,1
15.07,1
19.62,1
20.65,1
33.27,1
45.38,1
19.36,1
176.5,1
50.95,1
7.254,1
26.45,1
9.332,1
139.9,1
19.63,1
28.62,1
59.7,1
67.36,1
18.19,1
38.49,1
37.11,1
33.67,1
20.72,1
13.04,1
32.52,1
12.3,1
12.58,1
20.04,1
180.2,1
18.49,1
39.05,1
34.84,1
75.09,1
95.77,1
11.91,1
18.4,1
21.84,1
26.07,1
24.6,1
16.07,1
8.955,1
44.74,1
18.76,1
86.22,1
48.55,1
99.04,1
158.7,1
118.8,1
22.65,1
22.81,1
29.84,1
19.54,1
29.11,1
16.8,1
14.46,1
16.83,1
33.0,1
30.66,1
7.326,1
12.97,1
31.24,1
27.41,1
23.11,1
20.86,1
11.73,1
19.14,1
87.78,1
10.09,1
100.4,1
17.25,1
15.34,1
89.74,1
18.04,1
17.37,1
22.95,1
56.18,1
20.24,1
81.89,1
23.04,1
19.75,1
43.95,1
19.39,1
35.77,1
13.12,1
29.34,1
58.38,1
19.25,1
29.63,1
32.74,1
26.5,1
18.85,1
103.9,1
52.49,1
15.43,1
23.24,1
9.704,1
20.77,1
11.6,1
43.52,1
21.91,1
15.89,1
49.45,1
20.3,1
18.99,1
13.86,1
25.7,1
13.32,1
9.597,1
27.57,1
67.74,1
19.98,1
30.19,1
13.87,1
20.64,1
12.84,1
28.41,1
16.26,1
33.12,1
14.03,1
31.01,1
11.64,1
35.13,1
28.93,1
23.31,1
44.96,1
22.73,1
27.85,1
27.4,1
23.81,1
16.89,1
12.89,1
20.52,1
542.2,1
115.2,1
21.19,1
17.58,1
12.68,1
13.17,1
22.45,1
80.6,1
43.14,1
26.85,1
20.05,1
24.44,1
87.87,1
47.14,1
25.22,1
36.35,1
29.44,1
33.76,1
42.76,1
57.65,1
38.87,1
16.16,1
26.33,1
67.1,1
120.0,1
12.96,1
24.62,1
20.35,1
116.4,1
134.8,1
32.65,1
79.25,1
19.68,1
23.35,1
69.47,1
25.44,1
9.833,1
14.68,1
11.77,1
34.66,1
68.35,1
27.94,1
43.68,1
48.31,1
63.33,1
39.84,1
81.23,1
19.83,1
17.91,1
14.66,1
233.0,1
90.47,1
10.5,1
54.04,1
58.63,1
41.18,1
16.94,1
24.79,1
8.966,1
19.91,1
29.25,1
20.48,1
22.87,1
16.41,1
170.0,1
9.227,1
20.62,1
96.05,1
18.33,1
14.2,1
41.0,1
61.1,1
43.5,1
93.54,1
21.05,1
111.4,1
102.6,1
93.99,1
44.91,1
15.7,1
14.67,1
23.56,1
112.4,1
54.18,1
45.4,1
32.55,1
19.21,1
36.58,1
116.2,1
54.16,1
40.51,1
23.94,1
24.32,1
50.96,1
53.91,1
94.44,1
27.23,1
94.03,1
105.0,1
67.78,1
35.24,1
68.17,1
36.46,1
23.52,1
60.78,1
18.39,1
34.62,1
8.322,1
32.96,1
40.09,1
102.5,1
23.47,1
29.91,1
98.81,1
17.47,1
14.55,1
28.47,1
24.25,1
8.205,1
71.56,1
14.49,1
31.33,1
20.53,1
18.52,1
106.0,1
14.16,1
24.91,1
45.19,1
35.03,1
101.9,1
12.26,1
23.29,1
31.98,1
23.22,1
60.41,1
39.93,1
9.006,1
49.0,1
29.96,1
83.5,1
155.8,1
22.07,1
12.64,1
70.01,1
15.46,1
8.605,1
25.13,1
21.38,1
18.51,1
19.88,1
11.86,1
48.29,1
24.68,1
32.19,1
15.05,1
21.03,1
17.4,1
109.9,1
124.4,1
21.46,1
22.69,1
13.56,1
16.35,1
18.62,1
137.9,1
28.09,1
53.16,1
37.83,1
69.65,1
19.41,1
36.74,1
17.09,1
48.84,1
45.81,1
156.8,1
10.77,1
26.76,1
27.1,1
199.7,1
45.42,1
22.18,1
90.94,1
52.34,1
23.02,1
138.5,1
59.46,1
106.4,1
35.74,1
71.0,1
33.63,1
92.81,1
26.99,1
31.0,1
58.53,1
525.6,1
31.59,1
21.98,1
19.08,1
44.64,1
43.4,1
17.43,1
24.28,1
122.3,1
67.34,1
11.48,1
97.85,1
21.55,1
97.07,1
119.3,1
38.34,1
13.25,1
46.61,1
93.91,1
16.51,1
15.48,1
49.85,1
10.21,1
34.78,1
21.47,1
21.2,1
39.43,1
24.72,1
25.03,1
27.48,1
21.79,1
17.12,1
128.7,1
111.7,1
20.0,1
15.09,1
68.46,1
12.33,1
26.44,1
30.29,1
52.72,1
83.16,1
40.73,1
27.24,1
19.42,1
54.22,1
76.36,1
49.7,1
25.2,1
34.44,1
21.69,1
53.65,1
31.72,1
18.32,1
14.47,1
28.92,1
26.43,1
22.77,1
40.98,1
81.46,1
19.15,1
smoothness_se,count
0.006399,2
0.01052,2
0.01291,2
0.007189,2
0.005298,2
0.01038,2
0.007595,2
0.007803,2
0.00508,2
0.00604,2
0.007389,2
0.00591,2
0.0138,2
0.005884,2
0.006494,2
0.007514,2
0.005969,2
0.006064,2
0.01017,2
0.005518,2
0.005251,2
0.01,2
0.004942,1
0.005682,1
0.005635,1
0.005012,1
0.004426,1
0.01124,1
0.003728,1
0.004405,1
0.006211,1
0.005212,1
0.008312,1
0.004271,1
0.006715,1
0.00423,1
0.005042,1
0.005296,1
0.007269,1
0.00451,1
0.006635,1
0.007405,1
0.008499,1
0.01582,1
0.005442,1
0.005215,1
0.008146,1
0.005724,1
0.01307,1
0.00398,1
0.009976,1
0.007278,1
0.006908,1
0.006131,1
0.008198,1
0.01474,1
0.009895,1
0.006831,1
0.004449,1
0.005515,1
0.005158,1
0.005391,1
0.005888,1
0.007231,1
0.006011,1
0.003958,1
0.009519,1
0.007702,1
0.002887,1
0.003629,1
0.006175,1
0.007159,1
0.005463,1
0.004259,1
0.005421,1
0.005371,1
0.003978,1
0.006208,1
0.005568,1
0.004536,1
0.004928,1
0.005343,1
0.004821,1
0.009845,1
0.007357,1
0.01049,1
0.005485,1
0.004124,1
0.005403,1
0.006809,1
0.006692,1
0.004729,1
0.006697,1
0.01056,1
0.02075,1
0.005031,1
0.005833,1
0.006056,1
0.005332,1
0.008725,1
0.004348,1
0.003478,1
0.005596,1
0.003169,1
0.00653,1
0.004148,1
0.007964,1
0.008875,1
0.006652,1
0.006122,1
0.003632,1
0.003338,1
0.005839,1
0.005727,1
0.01289,1
0.006836,1
0.006369,1
0.005541,1
0.009853,1
0.007807,1
0.005638,1
0.01093,1
0.005783,1
0.005617,1
0.005498,1
0.005608,1
0.007257,1
0.004394,1
0.006543,1
0.008439,1
0.009329,1
0.006583,1
0.0058,1
0.009191,1
0.004732,1
0.00718,1
0.01736,1
0.009536,1
0.004756,1
0.007416,1
0.005954,1
0.004577,1
0.006292,1
0.007548,1
0.005231,1
0.006455,1
0.007881,1
0.007364,1
0.005314,1
0.005883,1
0.008577,1
0.007327,1
0.01004,1
0.003681,1
0.004413,1
0.007897,1
0.008732,1
0.006739,1
0.0042,1
0.004989,1
0.01546,1
0.007509,1
0.005273,1
0.005089,1
0.006176,1
0.004952,1
0.003828,1
0.004953,1
0.005414,1
0.006708,1
0.006982,1
0.009538,1
0.007394,1
0.01262,1
0.006272,1
0.02177,1
0.009783,1
0.005753,1
0.009702,1
0.00968,1
0.004123,1
0.006587,1
0.004938,1
0.007337,1
0.009579,1
0.005903,1
0.005769,1
0.0103,1
0.004625,1
0.007594,1
0.007256,1
0.0082,1
0.004242,1
0.01159,1
0.01205,1
0.008412,1
0.01094,1
0.008835,1
0.003495,1
0.008263,1
0.009501,1
0.00744,1
0.01027,1
0.007086,1
0.005868,1
0.006298,1
0.004973,1
0.004775,1
0.007138,1
0.01215,1
0.01547,1
0.01266,1
0.01288,1
0.006113,1
0.004578,1
0.006666,1
0.007974,1
0.003796,1
0.004796,1
0.00765,1
0.00874,1
0.006588,1
0.006054,1
0.005768,1
0.009861,1
0.005841,1
0.003888,1
0.006133,1
0.007334,1
0.0119,1
0.006854,1
0.005467,1
0.004147,1
0.004714,1
0.005704,1
0.00832,1
0.004117,1
0.01072,1
0.006432,1
0.008109,1
0.008565,1
0.004837,1
0.005836,1
0.007976,1
0.006538,1
0.005756,1
0.008074,1
0.009087,1
0.006965,1
0.005356,1
0.006709,1
0.004929,1
0.007295,1
0.005415,1
0.007802,1
0.01039,1
0.007997,1
0.004369,1
0.005096,1
0.002667,1
0.008998,1
0.005288,1
0.003535,1
0.007234,1
0.006034,1
0.003245,1
0.00445,1
0.003704,1
0.004911,1
0.009197,1
0.004957,1
0.003308,1
0.004107,1
0.004873,1
0.004474,1
0.007339,1
0.003271,1
0.007517,1
0.007501,1
0.01459,1
0.006766,1
0.01098,1
0.007762,1
0.004235,1
0.01574,1
0.00854,1
0.009058,1
0.01019,1
0.005872,1
0.008005,1
0.006153,1
0.01113,1
0.005433,1
0.006016,1
0.00925,1
0.004481,1
0.009882,1
0.004868,1
0.005508,1
0.007112,1
0.003872,1
0.009369,1
0.006471,1
0.007545,1
0.008166,1
0.006794,1
0.01037,1
0.005293,1
0.00794,1
0.0134,1
0.01082,1
0.004854,1
0.004717,1
0.00582,1
0.01721,1
0.007162,1
0.003457,1
0.007962,1
0.006515,1
0.005324,1
0.006664,1
0.00677,1
0.01127,1
0.005133,1
0.006578,1
0.007499,1
0.006001,1
0.005217,1
0.004877,1
0.00624,1
0.006773,1
0.005033,1
0.009006,1
0.004428,1
0.004088,1
0.004599,1
0.005919,1
0.003818,1
0.02333,1
0.008102,1
0.004024,1
0.008699,1
0.006985,1
0.01835,1
0.008261,1
0.01188,1
0.01385,1
0.009113,1
0.004444,1
0.009549,1
0.005427,1
0.005015,1
0.005551,1
0.006248,1
0.005627,1
0.005233,1
0.01075,1
0.004452,1
0.008029,1
0.006048,1
0.004728,1
0.006789,1
0.009606,1
0.004097,1
0.008462,1
0.007026,1
0.005718,1
0.005607,1
0.006429,1
0.009769,1
0.003139,1
0.005771,1
0.004029,1
0.007149,1
0.005731,1
0.008805,1
0.004314,1
0.00751,1
0.01149,1
0.00911,1
0.00615,1
0.008268,1
0.004185,1
0.009282,1
0.005776,1
0.006703,1
0.007781,1
0.008738,1
0.009407,1
0.01193,1
0.01011,1
0.007491,1
0.003659,1
0.006458,1
0.008328,1
0.004675,1
0.003899,1
0.00721,1
0.004477,1
0.005857,1
0.004455,1
0.005488,1
0.006532,1
0.008968,1
0.006294,1
0.00335,1
0.005072,1
0.006548,1
0.008064,1
0.00328,1
0.005367,1
0.006883,1
0.004352,1
0.005878,1
0.006547,1
0.00579,1
0.004731,1
0.004757,1
0.00638,1
0.005283,1
0.006662,1
0.005501,1
0.006261,1
0.01604,1
0.01061,1
0.004351,1
0.006663,1
0.003265,1
0.00647,1
0.00486,1
0.006307,1
0.007959,1
0.006428,1
0.01164,1
0.00502,1
0.004359,1
0.003653,1
0.005532,1
0.006983,1
0.005169,1
0.004119,1
0.006513,1
0.007089,1
0.006032,1
0.004766,1
0.007899,1
0.005851,1
0.008482,1
0.004649,1
0.005539,1
0.006351,1
0.006719,1
0.006383,1
0.006418,1
0.004563,1
0.005654,1
0.008034,1
0.007392,1
0.005225,1
0.003741,1
0.007571,1
0.008426,1
0.01418,1
0.005444,1
0.005687,1
0.006472,1
0.003492,1
0.008902,1
0.005436,1
0.00747,1
0.004551,1
0.004493,1
0.002826,1
0.006717,1
0.005726,1
0.005043,1
0.005345,1
0.01236,1
0.01015,1
0.006356,1
0.004133,1
0.006804,1
0.005706,1
0.004253,1
0.008534,1
0.003418,1
0.006627,1
0.01286,1
0.009172,1
0.008713,1
0.01496,1
0.005393,1
0.006003,1
0.008045,1
0.006174,1
0.006123,1
0.007809,1
0.003634,1
0.00491,1
0.01134,1
0.004057,1
0.009406,1
0.009433,1
0.006142,1
0.005528,1
0.003443,1
0.009037,1
0.008584,1
0.009019,1
0.01097,1
0.01243,1
0.007017,1
0.002838,1
0.004631,1
0.004626,1
0.00468,1
0.007356,1
0.008872,1
0.00596,1
0.01088,1
0.03113,1
0.01345,1
0.005517,1
0.008124,1
0.004291,1
0.005038,1
0.009719,1
0.005472,1
0.006953,1
0.008824,1
0.009327,1
0.00609,1
0.004044,1
0.005524,1
0.00553,1
0.008081,1
0.009098,1
0.001713,1
0.004571,1
0.00797,1
0.005996,1
0.007831,1
0.006905,1
0.002866,1
0.01439,1
0.00329,1
0.006522,1
compactness_se,count
0.01812,3
0.0231,3
0.01104,3
0.02431,2
0.01203,2
0.03055,2
0.0118,2
0.01395,2
0.01646,2
0.02219,2
0.01427,2
0.03053,2
0.01587,2
0.01174,2
0.01877,2
0.01371,2
0.01819,2
0.01503,2
0.02772,2
0.009169,2
0.01727,2
0.01246,2
0.03179,2
0.01443,2
0.01382,2
0.02808,1
0.07643,1
0.01895,1
0.02675,1
0.0448,1
0.009947,1
0.01485,1
0.009355,1
0.03917,1
0.02821,1
0.02674,1
0.01112,1
0.01964,1
0.02984,1
0.04674,1
0.01906,1
0.0125,1
0.01805,1
0.02045,1
0.004693,1
0.01674,1
0.03889,1
0.01263,1
0.008982,1
0.009442,1
0.01388,1
0.04549,1
0.01469,1
0.04097,1
0.03718,1
0.03477,1
0.01204,1
0.03713,1
0.01957,1
0.01273,1
0.01631,1
0.03726,1
0.02928,1
0.01966,1
0.01365,1
0.06669,1
0.01777,1
0.01415,1
0.03026,1
0.02899,1
0.01742,1
0.02073,1
0.01285,1
0.03705,1
0.0456,1
0.01903,1
0.008491,1
0.02134,1
0.04904,1
0.04243,1
0.007939,1
0.01079,1
0.01659,1
0.005767,1
0.003012,1
0.01403,1
0.0134,1
0.02768,1
0.006021,1
0.00911,1
0.004711,1
0.003746,1
0.004883,1
0.007861,1
0.02337,1
0.02652,1
0.009362,1
0.04732,1
0.03369,1
0.03203,1
0.01377,1
0.01005,1
0.01221,1
0.008153,1
0.015,1
0.02003,1
0.02115,1
0.1064,1
0.08262,1
0.01345,1
0.05156,1
0.0659,1
0.04265,1
0.03932,1
0.01376,1
0.04235,1
0.03387,1
0.05244,1
0.06559,1
0.006991,1
0.02417,1
0.008548,1
0.01506,1
0.01096,1
0.04671,1
0.01097,1
0.03368,1
0.03471,1
0.01971,1
0.01449,1
0.03897,1
0.02305,1
0.01797,1
0.008432,1
0.007124,1
0.03255,1
0.03245,1
0.03756,1
0.02083,1
0.006887,1
0.01132,1
0.009514,1
0.01418,1
0.02016,1
0.02047,1
0.006263,1
0.02005,1
0.01641,1
0.03089,1
0.007228,1
0.01815,1
0.01153,1
0.03247,1
0.01762,1
0.02042,1
0.02251,1
0.0059,1
0.03212,1
0.0254,1
0.01561,1
0.02329,1
0.02303,1
0.0163,1
0.01003,1
0.02265,1
0.01197,1
0.03916,1
0.0494,1
0.02348,1
0.02198,1
0.04888,1
0.04542,1
0.03356,1
0.01567,1
0.03856,1
0.02791,1
0.03214,1
0.02502,1
0.03378,1
0.02616,1
0.02583,1
0.03495,1
0.06158,1
0.03731,1
0.02423,1
0.02891,1
0.0431,1
0.04844,1
0.008878,1
0.02678,1
0.02982,1
0.04639,1
0.01124,1
0.02222,1
0.02736,1
0.02153,1
0.01834,1
0.01233,1
0.03051,1
0.0187,1
0.01123,1
0.03084,1
0.007247,1
0.02099,1
0.02172,1
0.01372,1
0.01172,1
0.04653,1
0.04112,1
0.06457,1
0.009692,1
0.02052,1
0.027,1
0.02809,1
0.04638,1
0.008539,1
0.01251,1
0.02589,1
0.01929,1
0.06063,1
0.02075,1
0.02048,1
0.01171,1
0.02015,1
0.02025,1
0.0156,1
0.01331,1
0.01156,1
0.04308,1
0.009238,1
0.008274,1
0.01095,1
0.01295,1
0.01362,1
0.01791,1
0.01665,1
0.04088,1
0.02715,1
0.03295,1
0.06213,1
0.03961,1
0.02148,1
0.03867,1
0.005697,1
0.01885,1
0.02418,1
0.008082,1
0.008974,1
0.0127,1
0.01205,1
0.01446,1
0.01292,1
0.02833,1
0.01393,1
0.07471,1
0.0182,1
0.008186,1
0.01452,1
0.01082,1
0.01666,1
0.0547,1
0.02114,1
0.01315,1
0.03288,1
0.01796,1
0.03093,1
0.008243,1
0.0177,1
0.01555,1
0.01989,1
0.03206,1
0.07025,1
0.01257,1
0.06657,1
0.01493,1
0.01701,1
0.01679,1
0.05374,1
0.008008,1
0.01169,1
0.03481,1
0.01047,1
0.02196,1
0.006098,1
0.01084,1
0.01488,1
0.02895,1
0.0133,1
0.01463,1
0.01179,1
0.03482,1
0.03715,1
0.01491,1
0.01038,1
0.02444,1
0.01818,1
0.04412,1
0.02493,1
0.01842,1
0.02983,1
0.01649,1
0.0605,1
0.05693,1
0.03575,1
0.01706,1
0.01661,1
0.06835,1
0.05839,1
0.02839,1
0.02203,1
0.02065,1
0.02912,1
0.08668,1
0.01563,1
0.01557,1
0.01938,1
0.005656,1
0.03498,1
0.0348,1
0.01521,1
0.0138,1
0.01202,1
0.01422,1
0.01515,1
0.01952,1
0.01484,1
0.02456,1
0.04185,1
0.02731,1
0.0327,1
0.01276,1
0.09806,1
0.02101,1
0.01529,1
0.008422,1
